GemsFDTD_109B, 34.3807
GemsFDTD_712B, 38.3794
GemsFDTD_716B, 14.2399
astar_163B, 1.5487
astar_23B, 2.78844
astar_313B, 42.7085
bwaves_1609B, 22.1934
bwaves_1861B, 23.5924
bwaves_98B, 0.49355
bzip2_183B, 1.36824
bzip2_259B, 3.01102
bzip2_281B, 2.36609
cactusADM_1039B, 8.21243
cactusADM_1495B, 7.75906
cactusADM_734B, 8.24235
calculix_2655B, 1.22362
calculix_2670B, 0.0189
calculix_3812B, 0.93318
gamess_196B, 0.03107
gamess_247B, 0.01337
gamess_316B, 0.03052
gcc_13B, 16.333
gcc_39B, 0.24574
gcc_56B, 0.57837
gobmk_135B, 0.28585
gobmk_60B, 0.28127
gobmk_76B, 0.23603
gromacs_0B, 0.22212
gromacs_1B, 0.07009
h264ref_178B, 0.76143
h264ref_273B, 0.75096
h264ref_351B, 0.84877
hmmer_397B, 2.04572
hmmer_546B, 0.14695
hmmer_7B, 1.45227
lbm_1004B, 40.0577
lbm_564B, 41.9793
lbm_94B, 36.9389
leslie3d_1116B, 26.9587
leslie3d_1186B, 23.4862
leslie3d_94B, 32.7404
libquantum_1210B, 38.3005
libquantum_1735B, 36.5451
libquantum_964B, 46.4844
mcf_158B, 67.144
mcf_250B, 70.4263
mcf_46B, 65.912
milc_360B, 27.4214
milc_409B, 25.8959
milc_744B, 23.8639
namd_1907B, 0.08411
namd_400B, 0.0487
namd_851B, 0.10364
omnetpp_17B, 7.07205
omnetpp_340B, 20.3188
omnetpp_4B, 5.20024
perlbench_105B, 0.19883
perlbench_135B, 0.23305
perlbench_53B, 0.17334
povray_250B, 0.01424
povray_437B, 0.02727
povray_711B, 0.02694
sjeng_1109B, 0.40697
sjeng_1966B, 0.4403
sjeng_358B, 0.39208
soplex_205B, 31.9327
soplex_217B, 30.0191
soplex_66B, 25.0126
sphinx3_1339B, 6.62716
sphinx3_2520B, 5.06459
sphinx3_883B, 8.80186
tonto_2049B, 0.11854
tonto_2834B, 0.20584
tonto_422B, 2.36578
wrf_1212B, 0.96226
wrf_1228B, 10.7275
wrf_1650B, 8.9381
xalancbmk_748B, 4.0082
xalancbmk_768B, 0.3229
xalancbmk_99B, 24.3415
zeusmp_100B, 6.66023
zeusmp_300B, 3.35052
zeusmp_600B, 3.71532
